time/h,Ecell/V,(Q-Qo)/mA.h/g
841.105,0.0982242,-238.748
841.114,0.0981848,-238.748
841.122,0.0981454,-238.748
841.13,0.0982635,-238.748
841.139,0.0982242,-238.748
841.147,0.0982242,-238.748
841.155,0.0982242,-238.748
841.164,0.0983029,-238.748
841.172,0.0983423,-238.748
841.18,0.0982635,-238.748
841.189,0.0983029,-238.748
841.197,0.0983029,-238.748
841.205,0.0983029,-238.748
841.214,0.0981848,-238.748
841.222,0.0981848,-238.748
841.23,0.0982635,-238.748
841.239,0.0983423,-238.748
841.247,0.0982635,-238.748
841.255,0.0982635,-238.748
841.264,0.0982242,-238.748
841.272,0.0982635,-238.748
841.28,0.0983423,-238.748
841.289,0.0983029,-238.748
841.297,0.0983029,-238.748
841.305,0.0983423,-238.748
841.314,0.098106,-238.748
841.322,0.0983423,-238.748
841.33,0.0982242,-238.748
841.339,0.0981848,-238.748
841.347,0.0983029,-238.748
841.355,0.0982635,-238.748
841.364,0.0982635,-238.748
841.372,0.0983029,-238.748
841.38,0.0982635,-238.748
841.389,0.0983029,-238.748
841.397,0.0982635,-238.748
841.405,0.0983029,-238.748
841.414,0.0983029,-238.748
841.422,0.0983423,-238.748
841.43,0.0983817,-238.748
841.439,0.0982635,-238.748
841.447,0.0981848,-238.748
841.455,0.0983423,-238.748
841.464,0.0983423,-238.748
841.472,0.0982635,-238.748
841.48,0.0983423,-238.748
841.489,0.0983029,-238.748
841.497,0.0982242,-238.748
841.505,0.0982635,-238.748
841.514,0.0983029,-238.748
841.522,0.0981848,-238.748
841.53,0.0982635,-238.748
841.539,0.0983029,-238.748
841.547,0.0982242,-238.748
841.555,0.0982635,-238.748
841.564,0.0983029,-238.748
841.572,0.0982242,-238.748
841.58,0.0982635,-238.748
841.589,0.0983817,-238.748
841.597,0.0982635,-238.748
841.605,0.0983423,-238.748
841.614,0.0983423,-238.748
841.622,0.0982242,-238.748
841.63,0.0983423,-238.748
841.639,0.0982635,-238.748
841.647,0.0982635,-238.748
841.655,0.0983423,-238.748
841.664,0.0982635,-238.748
841.672,0.0982635,-238.748
841.68,0.0983029,-238.748
841.689,0.0983029,-238.748
841.697,0.0982635,-238.748
841.705,0.0982242,-238.748
841.714,0.0982635,-238.748
841.722,0.0983029,-238.748
841.73,0.0983423,-238.748
841.739,0.0983817,-238.748
841.747,0.0983423,-238.748
841.755,0.0983817,-238.748
841.764,0.0984211,-238.748
841.772,0.0984211,-238.748
841.78,0.0982635,-238.748
841.789,0.0982242,-238.748
841.797,0.0983423,-238.748
841.805,0.0983817,-238.748
841.814,0.0983029,-238.748
841.822,0.0981848,-238.748
841.83,0.0983029,-238.748
841.839,0.0983423,-238.748
841.847,0.0982635,-238.748
841.855,0.0983423,-238.748
841.864,0.0983423,-238.748
841.872,0.0983423,-238.748
841.88,0.0982635,-238.748
841.889,0.0982242,-238.748
841.897,0.0983029,-238.748
841.905,0.0983029,-238.748
841.914,0.0983029,-238.748
841.922,0.0982635,-238.748
841.93,0.0984211,-238.748
841.939,0.0983029,-238.748
841.947,0.0983029,-238.748
841.955,0.0982242,-238.748
841.964,0.0983029,-238.748
841.972,0.0983029,-238.748
841.98,0.0982635,-238.748
841.989,0.0983423,-238.748
841.997,0.0983029,-238.748
842.005,0.0983423,-238.748
842.014,0.0983423,-238.748
842.022,0.0983423,-238.748
842.03,0.0983817,-238.748
842.039,0.0982635,-238.748
842.047,0.0983029,-238.748
842.055,0.0983423,-238.748
842.064,0.0983423,-238.748
842.072,0.0983029,-238.748
842.08,0.0983423,-238.748
842.089,0.0983423,-238.748
842.097,0.0982242,-238.748
842.105,0.0982635,-238.748
842.114,0.0982635,-238.748
842.122,0.0983029,-238.748
842.13,0.0982635,-238.748
842.139,0.0983029,-238.748
842.147,0.0983029,-238.748
842.155,0.0983817,-238.748
842.164,0.0983817,-238.748
842.172,0.0981848,-238.748
842.18,0.0982242,-238.748
842.189,0.0983817,-238.748
842.197,0.0983423,-238.748
842.205,0.0983423,-238.748
842.214,0.0983817,-238.748
842.222,0.0982635,-238.748
842.23,0.0983817,-238.748
842.239,0.0982635,-238.748
842.247,0.0983029,-238.748
842.255,0.0983029,-238.748
842.264,0.0983029,-238.748
842.272,0.0983029,-238.748
842.28,0.0983029,-238.748
842.289,0.0982242,-238.748
842.297,0.0982242,-238.748
842.305,0.0982635,-238.748
842.314,0.0983423,-238.748
842.322,0.0983817,-238.748
842.33,0.0982242,-238.748
842.339,0.0983029,-238.748
842.347,0.0983423,-238.748
842.355,0.0983423,-238.748
842.364,0.0983817,-238.748
842.372,0.0984211,-238.748
842.38,0.0983423,-238.748
842.389,0.0983029,-238.748
842.397,0.0983817,-238.748
842.405,0.0983423,-238.748
842.414,0.0983817,-238.748
842.422,0.0983817,-238.748
842.43,0.0983423,-238.748
842.439,0.0983423,-238.748
842.447,0.0983817,-238.748
842.455,0.0982635,-238.748
842.464,0.0982635,-238.748
842.472,0.0983817,-238.748
842.48,0.0983029,-238.748
842.489,0.0983423,-238.748
842.497,0.0983029,-238.748
842.505,0.0982635,-238.748
842.514,0.0983029,-238.748
842.522,0.0983817,-238.748
842.53,0.0982635,-238.748
842.539,0.0982635,-238.748
842.547,0.0983423,-238.748
842.555,0.0983029,-238.748
842.564,0.0983817,-238.748
842.572,0.0983817,-238.748
842.58,0.0983817,-238.748
842.589,0.0984211,-238.748
842.597,0.0983029,-238.748
842.605,0.0983423,-238.748
842.614,0.0983029,-238.748
842.622,0.0983029,-238.748
842.63,0.0983423,-238.748
842.639,0.0984211,-238.748
842.647,0.0983817,-238.748
842.655,0.0984604,-238.748
842.664,0.0983423,-238.748
842.672,0.0983423,-238.748
842.68,0.0983423,-238.748
842.689,0.0984211,-238.748
842.697,0.0983029,-238.748
842.705,0.0983817,-238.748
842.714,0.0983817,-238.748
842.722,0.0983817,-238.748
842.73,0.0983817,-238.748
842.739,0.0983817,-238.748
842.747,0.0984604,-238.748
842.755,0.0983029,-238.748
842.764,0.0983029,-238.748
842.772,0.0983817,-238.748
842.78,0.0983029,-238.748
842.789,0.0983817,-238.748
842.797,0.0983817,-238.748
842.805,0.0983817,-238.748
842.814,0.0983423,-238.748
842.822,0.0983817,-238.748
842.83,0.0983817,-238.748
842.839,0.0984604,-238.748
842.847,0.0983817,-238.748
842.855,0.0984604,-238.748
842.864,0.0983029,-238.748
842.872,0.0984604,-238.748
842.88,0.0983423,-238.748
842.889,0.0983029,-238.748
842.897,0.0984998,-238.748
842.905,0.0983423,-238.748
842.914,0.0983423,-238.748
842.922,0.0983817,-238.748
842.93,0.0983817,-238.748
842.939,0.0983817,-238.748
842.947,0.0983817,-238.748
842.955,0.0983423,-238.748
842.964,0.0983423,-238.748
842.972,0.0984604,-238.748
842.98,0.0983029,-238.748
842.989,0.0983817,-238.748
842.997,0.0983817,-238.748
843.005,0.0985392,-238.748
843.014,0.0984211,-238.748
843.022,0.0983029,-238.748
843.03,0.0983817,-238.748
843.039,0.0983423,-238.748
843.047,0.0985392,-238.748
843.055,0.0983817,-238.748
843.064,0.0983817,-238.748
843.072,0.0983817,-238.748
843.08,0.0983029,-238.748
843.089,0.0983423,-238.748
843.097,0.0984604,-238.748
843.105,0.0983423,-238.748
843.114,0.0983817,-238.748
843.122,0.0984604,-238.748
843.13,0.0984211,-238.748
843.139,0.0983817,-238.748
843.147,0.0983817,-238.748
843.155,0.0983423,-238.748
843.164,0.0984998,-238.748
843.172,0.0983423,-238.748
843.18,0.0983423,-238.748
843.189,0.0983029,-238.748
843.197,0.0984211,-238.748
843.205,0.0983423,-238.748
843.214,0.0984604,-238.748
843.222,0.0984211,-238.748
843.23,0.0983817,-238.748
843.239,0.0984604,-238.748
843.247,0.0983423,-238.748
843.255,0.0984211,-238.748
843.264,0.0984998,-238.748
843.272,0.0983029,-238.748
843.28,0.0984998,-238.748
843.289,0.0983817,-238.748
843.297,0.0983817,-238.748
843.305,0.0983029,-238.748
843.314,0.0983423,-238.748
843.322,0.0984211,-238.748
843.33,0.0983423,-238.748
843.339,0.0984604,-238.748
843.347,0.0983817,-238.748
843.355,0.0984604,-238.748
843.364,0.0984604,-238.748
843.372,0.0983817,-238.748
843.38,0.0983423,-238.748
843.389,0.0984604,-238.748
843.397,0.0983817,-238.748
843.405,0.0985392,-238.748
843.414,0.0983817,-238.748
843.422,0.0983423,-238.748
843.43,0.0984211,-238.748
843.439,0.0984211,-238.748
843.447,0.0984604,-238.748
843.455,0.0983817,-238.748
843.464,0.0983817,-238.748
843.472,0.0983423,-238.748
843.48,0.0983029,-238.748
843.489,0.0984998,-238.748
843.497,0.0984604,-238.748
843.505,0.0984604,-238.748
843.514,0.0984211,-238.748
843.522,0.0984211,-238.748
843.53,0.0983817,-238.748
843.539,0.0984211,-238.748
843.547,0.0983817,-238.748
843.555,0.0984604,-238.748
843.564,0.0983817,-238.748
843.572,0.0984211,-238.748
843.58,0.0983817,-238.748
843.589,0.0984211,-238.748
843.597,0.0983817,-238.748
843.606,0.0983817,-238.748
843.614,0.0984604,-238.748
843.622,0.0984604,-238.748
843.631,0.0983423,-238.748
843.639,0.0985392,-238.748
843.647,0.0984211,-238.748
843.656,0.0984604,-238.748
843.664,0.0983817,-238.748
843.672,0.0983817,-238.748
843.681,0.0983817,-238.748
843.689,0.0984604,-238.748
843.697,0.0984604,-238.748
843.706,0.0983423,-238.748
843.714,0.0983817,-238.748
843.722,0.0984211,-238.748
843.731,0.0984211,-238.748
843.739,0.0984211,-238.748
843.747,0.0984211,-238.748
843.756,0.0984211,-238.748
843.764,0.0984211,-238.748
843.772,0.0984604,-238.748
843.781,0.0984211,-238.748
843.789,0.0984211,-238.748
843.797,0.0984211,-238.748
843.806,0.0984604,-238.748
843.814,0.0983817,-238.748
843.822,0.0984604,-238.748
843.831,0.0984604,-238.748
843.839,0.0986179,-238.748
843.847,0.0984211,-238.748
843.856,0.0984211,-238.748
843.864,0.0983817,-238.748
843.872,0.0982635,-238.748
843.881,0.0984211,-238.748
843.889,0.0984211,-238.748
843.897,0.0985392,-238.748
843.906,0.0983423,-238.748
843.914,0.0984998,-238.748
843.922,0.0985392,-238.748
843.931,0.0984604,-238.748
843.939,0.0984604,-238.748
843.947,0.0984211,-238.748
843.956,0.0983423,-238.748
843.964,0.0984998,-238.748
843.972,0.0985392,-238.748
843.981,0.0983029,-238.748
843.989,0.0984211,-238.748
843.997,0.0984998,-238.748
844.006,0.0984998,-238.748
844.014,0.0984604,-238.748
844.022,0.0984998,-238.748
844.031,0.0984211,-238.748
844.039,0.0983817,-238.748
844.047,0.0983029,-238.748
844.056,0.0984604,-238.748
844.064,0.0984604,-238.748
844.072,0.0984604,-238.748
844.081,0.0983423,-238.748
844.089,0.0984998,-238.748
844.097,0.0984604,-238.748
844.106,0.0984211,-238.748
844.114,0.0984211,-238.748
844.122,0.0985392,-238.748
844.131,0.0983029,-238.748
844.139,0.0984604,-238.748
844.147,0.0983423,-238.748
844.156,0.0984604,-238.748
844.164,0.0983817,-238.748
844.172,0.0984998,-238.748
844.181,0.0985392,-238.748
844.189,0.0984604,-238.748
844.197,0.0985392,-238.748
844.206,0.0984604,-238.748
844.214,0.0983817,-238.748
844.222,0.0985392,-238.748
844.231,0.0984604,-238.748
844.239,0.0984604,-238.748
844.247,0.0984211,-238.748
844.256,0.0984998,-238.748
844.264,0.0984604,-238.748
844.272,0.0985392,-238.748
844.281,0.0983817,-238.748
844.289,0.0983423,-238.748
844.297,0.0984211,-238.748
844.306,0.0984211,-238.748
844.314,0.0984211,-238.748
844.322,0.0985786,-238.748
844.331,0.0985392,-238.748
844.339,0.0984998,-238.748
844.347,0.0984604,-238.748
844.356,0.0984604,-238.748
844.364,0.0984211,-238.748
844.372,0.0985392,-238.748
844.381,0.0983817,-238.748
844.389,0.0984998,-238.748
844.397,0.0983817,-238.748
844.406,0.0984604,-238.748
844.414,0.0984604,-238.748
844.422,0.0985392,-238.748
844.431,0.0984604,-238.748
844.439,0.0984604,-238.748
844.447,0.0985786,-238.748
844.456,0.0984998,-238.748
844.464,0.0985392,-238.748
844.472,0.0984998,-238.748
844.481,0.0984998,-238.748
844.489,0.0984998,-238.748
844.497,0.0985392,-238.748
844.506,0.0984604,-238.748
844.514,0.0985392,-238.748
844.522,0.0983817,-238.748
844.531,0.0984211,-238.748
844.539,0.0983817,-238.748
844.547,0.0984998,-238.748
844.556,0.0984604,-238.748
844.564,0.0984604,-238.748
844.572,0.0984998,-238.748
844.581,0.0984998,-238.748
844.589,0.0984998,-238.748
844.597,0.0984604,-238.748
844.606,0.0985392,-238.748
844.614,0.0985392,-238.748
844.622,0.0984998,-238.748
844.631,0.0984998,-238.748
844.639,0.0985392,-238.748
844.647,0.0985392,-238.748
844.656,0.0984211,-238.748
844.664,0.0985392,-238.748
844.672,0.0984604,-238.748
844.681,0.0984211,-238.748
844.689,0.0985786,-238.748
844.697,0.0984211,-238.748
844.706,0.0984998,-238.748
844.714,0.0984998,-238.748
844.722,0.0985392,-238.748
844.731,0.0985392,-238.748
844.739,0.0984998,-238.748
844.747,0.0985392,-238.748
844.756,0.0984998,-238.748
844.764,0.0984998,-238.748
844.772,0.0984604,-238.748
844.781,0.0984998,-238.748
844.789,0.0984998,-238.748
844.797,0.0985392,-238.748
844.806,0.0985786,-238.748
844.814,0.0983423,-238.748
844.822,0.0984998,-238.748
844.831,0.0984604,-238.748
844.839,0.0985392,-238.748
844.847,0.0985392,-238.748
844.856,0.0985392,-238.748
844.864,0.0984604,-238.748
844.872,0.0985786,-238.748
844.881,0.0984604,-238.748
844.889,0.0984604,-238.748
844.897,0.0984998,-238.748
844.906,0.0985392,-238.748
844.914,0.0985392,-238.748
844.922,0.0984998,-238.748
844.931,0.0984998,-238.748
844.939,0.0984998,-238.748
844.947,0.0984998,-238.748
844.956,0.0985392,-238.748
844.964,0.0984998,-238.748
844.972,0.0984998,-238.748
844.981,0.0984604,-238.748
844.989,0.0985392,-238.748
844.997,0.0985392,-238.748
845.006,0.0986179,-238.748
845.014,0.0985392,-238.748
845.022,0.0985392,-238.748
845.031,0.0984211,-238.748
845.039,0.0985786,-238.748
845.047,0.0984998,-238.748
845.056,0.0984211,-238.748
845.064,0.0984604,-238.748
845.072,0.0985786,-238.748
845.081,0.0985786,-238.748
845.089,0.0985786,-238.748
845.097,0.0985392,-238.748
845.106,0.0984211,-238.748
845.114,0.0984211,-238.748
845.122,0.0985392,-238.748
845.131,0.0985392,-238.748
845.139,0.0984604,-238.748
845.147,0.0985786,-238.748
845.156,0.0985392,-238.748
845.164,0.0984211,-238.748
845.172,0.0984604,-238.748
845.181,0.0984998,-238.748
845.189,0.0985786,-238.748
845.197,0.0985786,-238.748
845.206,0.0985392,-238.748
845.214,0.0984998,-238.748
845.222,0.0985392,-238.748
845.231,0.0984211,-238.748
845.239,0.0985786,-238.748
845.247,0.0985392,-238.748
845.256,0.0983817,-238.748
845.264,0.0985392,-238.748
845.272,0.0985786,-238.748
845.281,0.0985786,-238.748
845.289,0.0984604,-238.748
845.297,0.0985392,-238.748
845.306,0.0984211,-238.748
845.314,0.0984998,-238.748
845.322,0.0985786,-238.748
845.331,0.0985392,-238.748
845.339,0.0985786,-238.748
845.347,0.0985392,-238.748
845.356,0.0986573,-238.748
845.364,0.0986179,-238.748
845.372,0.0984998,-238.748
845.381,0.0985392,-238.748
845.389,0.0984998,-238.748
845.397,0.0984998,-238.748
845.406,0.0985786,-238.748
845.414,0.0986573,-238.748
845.422,0.0985392,-238.748
845.431,0.0984998,-238.748
845.439,0.0984998,-238.748
845.447,0.0984998,-238.748
845.456,0.0985392,-238.748
845.464,0.0986573,-238.748
845.472,0.0986179,-238.748
845.481,0.0984998,-238.748
845.489,0.0986179,-238.748
845.497,0.0986573,-238.748
845.506,0.0986573,-238.748
845.514,0.0985786,-238.748
845.522,0.0985786,-238.748
845.531,0.0984604,-238.748
845.539,0.0985786,-238.748
845.547,0.0985786,-238.748
845.556,0.0985392,-238.748
845.564,0.0985786,-238.748
845.572,0.0984604,-238.748
845.581,0.0986573,-238.748
845.589,0.0986179,-238.748
845.597,0.0985392,-238.748
845.606,0.0985392,-238.748
845.614,0.0985786,-238.748
845.622,0.0985392,-238.748
845.631,0.0985786,-238.748
845.639,0.0985786,-238.748
845.647,0.0985786,-238.748
845.656,0.0984998,-238.748
845.664,0.0984604,-238.748
845.672,0.0985392,-238.748
845.681,0.0985786,-238.748
845.689,0.0985392,-238.748
845.697,0.0985786,-238.748
845.706,0.0984604,-238.748
845.714,0.0985392,-238.748
845.722,0.0985392,-238.748
845.731,0.0985786,-238.748
845.739,0.0986179,-238.748
845.747,0.0985392,-238.748
845.756,0.0985786,-238.748
845.764,0.0985786,-238.748
845.772,0.0985392,-238.748
845.781,0.0985392,-238.748
845.789,0.0986179,-238.748
845.797,0.0986179,-238.748
845.806,0.0987361,-238.748
845.814,0.0984998,-238.748
845.822,0.0986573,-238.748
845.831,0.0985786,-238.748
845.839,0.0986573,-238.748
845.847,0.0986573,-238.748
845.856,0.0985786,-238.748
845.864,0.0986179,-238.748
845.872,0.0985786,-238.748
845.881,0.0986573,-238.748
845.889,0.0985786,-238.748
845.897,0.0986179,-238.748
845.906,0.0986179,-238.748
845.914,0.0985786,-238.748
845.922,0.0985786,-238.748
845.931,0.0985392,-238.748
845.939,0.0986179,-238.748
845.947,0.0986573,-238.748
845.956,0.0986573,-238.748
845.964,0.0984998,-238.748
845.972,0.0986967,-238.748
845.981,0.0986573,-238.748
845.989,0.0985392,-238.748
845.997,0.0986179,-238.748
846.006,0.0986179,-238.748
846.014,0.0985786,-238.748
846.022,0.0987361,-238.748
846.031,0.0985786,-238.748
846.039,0.0986967,-238.748
846.047,0.0986573,-238.748
846.056,0.0986967,-238.748
846.064,0.0986573,-238.748
846.072,0.0984998,-238.748
846.081,0.0986573,-238.748
846.089,0.0986179,-238.748
846.097,0.0986179,-238.748
846.106,0.0985392,-238.748
846.114,0.0986179,-238.748
846.122,0.0985786,-238.748
846.131,0.0986179,-238.748
846.139,0.0986573,-238.748
846.147,0.0984604,-238.748
846.156,0.0986179,-238.748
846.164,0.0985786,-238.748
846.172,0.0985786,-238.748
846.181,0.0985392,-238.748
846.189,0.0986179,-238.748
846.197,0.0985392,-238.748
846.206,0.0985786,-238.748
846.214,0.0984604,-238.748
846.222,0.0986967,-238.748
846.231,0.0985786,-238.748
846.239,0.0986573,-238.748
846.247,0.0986179,-238.748
846.256,0.0985786,-238.748
846.264,0.0987361,-238.748
846.272,0.0985786,-238.748
846.281,0.0986573,-238.748
846.289,0.0986573,-238.748
846.297,0.0985786,-238.748
846.306,0.0985392,-238.748
846.314,0.0986179,-238.748
846.322,0.0985392,-238.748
846.331,0.0986179,-238.748
846.339,0.0985392,-238.748
846.347,0.0985786,-238.748
846.356,0.0985786,-238.748
846.364,0.0985786,-238.748
846.372,0.0986573,-238.748
846.381,0.0985786,-238.748
846.389,0.0985786,-238.748
846.397,0.0985786,-238.748
846.406,0.0985392,-238.748
846.414,0.0986179,-238.748
846.422,0.0986573,-238.748
846.431,0.0986573,-238.748
846.439,0.0985392,-238.748
846.447,0.0986179,-238.748
846.456,0.0986179,-238.748
846.464,0.0985786,-238.748
846.472,0.0986179,-238.748
846.481,0.0986179,-238.748
846.489,0.0986573,-238.748
846.497,0.0985786,-238.748
846.506,0.0985786,-238.748
846.514,0.0986179,-238.748
846.522,0.0986573,-238.748
846.531,0.0986573,-238.748
846.539,0.0986573,-238.748
846.547,0.0985786,-238.748
846.556,0.0986573,-238.748
846.564,0.0986573,-238.748
846.572,0.0985786,-238.748
846.581,0.0985786,-238.748
846.589,0.0985786,-238.748
846.597,0.0984998,-238.748
846.606,0.0986573,-238.748
846.614,0.0986573,-238.748
846.622,0.0986179,-238.748
846.631,0.0985786,-238.748
846.639,0.0986573,-238.748
846.647,0.0985786,-238.748
846.656,0.0986179,-238.748
846.664,0.0986967,-238.748
846.672,0.0986179,-238.748
846.681,0.0986967,-238.748
846.689,0.0986573,-238.748
846.697,0.0986179,-238.748
846.706,0.0986179,-238.748
846.714,0.0986179,-238.748
846.722,0.0986179,-238.748
846.731,0.0986179,-238.748
846.739,0.0986179,-238.748
846.747,0.0985392,-238.748
846.756,0.0986179,-238.748
846.764,0.0985786,-238.748
846.772,0.0986179,-238.748
846.781,0.0986179,-238.748
846.789,0.0986179,-238.748
846.797,0.0986967,-238.748
846.806,0.0986573,-238.748
846.814,0.0986179,-238.748
846.822,0.0985392,-238.748
846.831,0.0986179,-238.748
846.839,0.0986179,-238.748
846.847,0.0986573,-238.748
846.856,0.0986967,-238.748
846.864,0.0986967,-238.748
846.872,0.0985786,-238.748
846.881,0.0986967,-238.748
846.889,0.0986573,-238.748
846.897,0.0986179,-238.748
846.906,0.0986967,-238.748
846.914,0.0986573,-238.748
846.922,0.0986967,-238.748
846.931,0.0987361,-238.748
846.939,0.0984998,-238.748
846.947,0.0986573,-238.748
846.956,0.0986179,-238.748
846.964,0.0986573,-238.748
846.972,0.0986573,-238.748
846.981,0.0986179,-238.748
846.989,0.0986179,-238.748
846.997,0.0986573,-238.748
847.006,0.0986967,-238.748
847.014,0.0986573,-238.748
847.022,0.0986573,-238.748
847.031,0.0986573,-238.748
847.039,0.0985392,-238.748
847.047,0.0986179,-238.748
847.056,0.0987361,-238.748
847.064,0.0986573,-238.748
847.072,0.0986967,-238.748
847.081,0.0987755,-238.748
847.089,0.0985786,-238.748
847.097,0.0985392,-238.748
847.106,0.0986573,-238.748
847.114,0.0986179,-238.748
847.122,0.0986179,-238.748
847.131,0.0986573,-238.748
847.139,0.0985392,-238.748
847.147,0.0985786,-238.748
847.156,0.0987755,-238.748
847.164,0.0986573,-238.748
847.172,0.0986573,-238.748
847.181,0.0987361,-238.748
847.189,0.0986967,-238.748
847.197,0.0986967,-238.748
847.206,0.0985392,-238.748
847.214,0.0986573,-238.748
847.222,0.0986179,-238.748
847.231,0.0985786,-238.748
847.239,0.0986967,-238.748
847.247,0.0987361,-238.748
847.256,0.0986967,-238.748
847.264,0.0986179,-238.748
847.272,0.0987361,-238.748
847.281,0.0987361,-238.748
847.289,0.0986967,-238.748
847.297,0.0985786,-238.748
847.306,0.0987361,-238.748
847.314,0.0986573,-238.748
847.322,0.0986573,-238.748
847.331,0.0986967,-238.748
847.339,0.0985786,-238.748
847.347,0.0986573,-238.748
847.356,0.0986573,-238.748
847.364,0.0986967,-238.748
847.372,0.0985786,-238.748
847.381,0.0986967,-238.748
847.389,0.0986573,-238.748
847.397,0.0985392,-238.748
847.406,0.0986179,-238.748
847.414,0.0986967,-238.748
847.422,0.0986967,-238.748
847.431,0.0986573,-238.748
847.439,0.0987755,-238.748
847.447,0.0986573,-238.748
847.456,0.0987361,-238.748
847.464,0.0986179,-238.748
847.472,0.0987361,-238.748
847.481,0.0986573,-238.748
847.489,0.0986967,-238.748
847.497,0.0987361,-238.748
847.506,0.0986573,-238.748
847.514,0.0987361,-238.748
847.522,0.0986573,-238.748
847.531,0.0986573,-238.748
847.539,0.0986967,-238.748
847.547,0.0985786,-238.748
847.556,0.0987361,-238.748
847.564,0.0986967,-238.748
847.572,0.0986573,-238.748
847.581,0.0986573,-238.748
847.589,0.0986573,-238.748
847.597,0.0986573,-238.748
847.606,0.0986967,-238.748
847.614,0.0986967,-238.748
847.622,0.0986179,-238.748
847.631,0.0986967,-238.748
847.639,0.0986179,-238.748
847.647,0.0985786,-238.748
847.656,0.0986179,-238.748
847.664,0.0986967,-238.748
847.672,0.0986967,-238.748
847.681,0.0986573,-238.748
847.689,0.0987361,-238.748
847.697,0.0986573,-238.748
847.706,0.0986573,-238.748
847.714,0.0987361,-238.748
847.722,0.0986573,-238.748
847.731,0.0986967,-238.748
847.739,0.0986967,-238.748
847.747,0.0986179,-238.748
847.756,0.0986179,-238.748
847.764,0.0986179,-238.748
847.772,0.0986573,-238.748
847.781,0.0986179,-238.748
847.789,0.0986179,-238.748
847.797,0.0986573,-238.748
847.806,0.0986967,-238.748
847.814,0.0986573,-238.748
847.822,0.0987361,-238.748
847.831,0.0987755,-238.748
847.839,0.0986573,-238.748
847.847,0.0986967,-238.748
847.856,0.0987755,-238.748
847.864,0.0987361,-238.748
847.872,0.0986573,-238.748
847.881,0.0986179,-238.748
847.889,0.0986179,-238.748
847.897,0.0987361,-238.748
847.906,0.0986573,-238.748
847.914,0.0987755,-238.748
847.922,0.0987755,-238.748
847.931,0.0986967,-238.748
847.939,0.0987361,-238.748
847.947,0.0987361,-238.748
847.956,0.0987361,-238.748
847.964,0.0987361,-238.748
847.972,0.0986967,-238.748
847.981,0.0986573,-238.748
847.989,0.0986573,-238.748
847.997,0.0988148,-238.748
848.006,0.0986573,-238.748
848.014,0.0986573,-238.748
848.022,0.0987361,-238.748
848.031,0.0986573,-238.748
848.039,0.0987361,-238.748
848.047,0.0986967,-238.748
848.056,0.0986573,-238.748
848.064,0.0987361,-238.748
848.072,0.0987361,-238.748
848.081,0.0986967,-238.748
848.089,0.0987755,-238.748
848.097,0.0987361,-238.748
848.106,0.0986967,-238.748
848.114,0.0986967,-238.748
848.122,0.0986573,-238.748
848.131,0.0987755,-238.748
848.139,0.0987361,-238.748
848.147,0.0986179,-238.748
848.156,0.0986967,-238.748
848.164,0.0987755,-238.748
848.172,0.0986179,-238.748
848.181,0.0986967,-238.748
848.189,0.0987361,-238.748
848.197,0.0986967,-238.748
848.206,0.0986967,-238.748
848.214,0.0987755,-238.748
848.222,0.0987361,-238.748
848.231,0.0987755,-238.748
848.239,0.0986967,-238.748
848.247,0.0987361,-238.748
848.256,0.0987755,-238.748
848.264,0.0987361,-238.748
848.272,0.0986179,-238.748
848.281,0.0987361,-238.748
848.289,0.0987361,-238.748
848.297,0.0987361,-238.748
848.306,0.0987361,-238.748
848.314,0.0987361,-238.748
848.322,0.0986573,-238.748
848.331,0.0987755,-238.748
848.339,0.0987755,-238.748
848.347,0.0987361,-238.748
848.356,0.0986573,-238.748
848.364,0.0987361,-238.748
848.372,0.0986573,-238.748
848.381,0.0987361,-238.748
848.389,0.0986967,-238.748
848.397,0.0987361,-238.748
848.406,0.0986573,-238.748
848.414,0.0986967,-238.748
848.422,0.0988542,-238.748
848.431,0.0986967,-238.748
848.439,0.0987755,-238.748
848.447,0.0986573,-238.748
848.456,0.0987361,-238.748
848.464,0.0987361,-238.748
848.472,0.0987361,-238.748
848.481,0.0986967,-238.748
848.489,0.0987755,-238.748
848.497,0.0987755,-238.748
848.506,0.0987755,-238.748
848.514,0.0987361,-238.748
848.522,0.0987361,-238.748
848.531,0.0986967,-238.748
848.539,0.0987755,-238.748
848.547,0.0986573,-238.748
848.556,0.0986967,-238.748
848.564,0.0987361,-238.748
848.572,0.0987755,-238.748
848.581,0.0987755,-238.748
848.589,0.0987361,-238.748
848.597,0.0986573,-238.748
848.606,0.0986967,-238.748
848.614,0.0986967,-238.748
848.622,0.0987755,-238.748
848.631,0.0986967,-238.748
848.639,0.0986967,-238.748
848.648,0.0987755,-238.748
848.656,0.0987755,-238.748
848.664,0.0985786,-238.748
848.673,0.0987755,-238.748
848.681,0.0987361,-238.748
848.689,0.0987755,-238.748
848.698,0.0987755,-238.748
848.706,0.0987755,-238.748
848.714,0.0988148,-238.748
848.723,0.0986967,-238.748
848.731,0.0987755,-238.748
848.739,0.0986967,-238.748
848.748,0.0988148,-238.748
848.756,0.0986967,-238.748
848.764,0.0987755,-238.748
848.773,0.0987755,-238.748
848.781,0.0986967,-238.748
848.789,0.0987361,-238.748
848.798,0.0986967,-238.748
848.806,0.0986967,-238.748
848.814,0.0987755,-238.748
848.823,0.0987361,-238.748
848.831,0.0986967,-238.748
848.839,0.0987361,-238.748
848.848,0.0987755,-238.748
848.856,0.0987755,-238.748
